216.244.66.230 - - [14/Oct/2019:07:46:15 +0200] "GET /index HTTP/1.1" 404 19908 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
140.246.120.3 - - [14/Oct/2019:08:53:59 +0200] "GET /taisui.php HTTP/1.1" 301 590 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:53:59 +0200] "GET /xiaxia.php HTTP/1.1" 301 590 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:00 +0200] "GET /kk.php HTTP/1.1" 301 582 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:00 +0200] "GET /xsser.php HTTP/1.1" 301 588 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:00 +0200] "GET /zzz.php HTTP/1.1" 301 584 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:01 +0200] "GET /99.php HTTP/1.1" 301 582 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:01 +0200] "GET /dp.php HTTP/1.1" 301 582 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:01 +0200] "GET /phpdm.php HTTP/1.1" 301 588 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:02 +0200] "GET /root.php HTTP/1.1" 301 586 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:02 +0200] "GET /5678.php HTTP/1.1" 301 586 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:03 +0200] "GET /root11.php HTTP/1.1" 301 590 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:54:04 +0200] "GET /xiu.php HTTP/1.1" 301 584 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0"
140.246.120.3 - - [14/Oct/2019:08:55:42 +0200] "GET /%73%65%65%79%6F%6E/%68%74%6D%6C%6F%66%66%69%63%65%73%65%72%76%6C%65%74 HTTP/1.1" 301 619 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:45.0) Gecko/20100101 Firefox/45.0"
140.246.120.3 - - [14/Oct/2019:08:55:43 +0200] "GET /secure/ContactAdministrators!default.jspa HTTP/1.1" 301 652 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:45.0) Gecko/20100101 Firefox/45.0"
140.246.120.3 - - [14/Oct/2019:08:56:13 +0200] "GET / HTTP/1.1" 301 571 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0"
140.246.120.3 - - [14/Oct/2019:08:56:38 +0200] "POST /%75%73%65%72%2e%70%68%70 HTTP/1.1" 301 587 "45ea207d7a2b68c49582d2d22adf953aads|a:3:{s:3:\"num\";s:147:\"*/ select 1,0x2720756e696f6e2f2a,3,4,5,6,7,8,0x7b247b24524345275d3b6469652f2a2a2f286d6435284449524543544f52595f534550415241544f5229293b2f2f7d7d,0--\";s:2:\"id\";s:9:\"' union/*\";s:4:\"name\";s:3:\"ads\";}45ea207d7a2b68c49582d2d22adf953a" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.91 Safari/537.36"
140.246.120.3 - - [14/Oct/2019:08:56:38 +0200] "GET /index.php HTTP/1.1" 301 588 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:38 +0200] "GET /phpmyadmin/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:39 +0200] "GET /phpMyAdmin/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:39 +0200] "GET /pmd/index.php HTTP/1.1" 301 596 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:39 +0200] "GET /pma/index.php HTTP/1.1" 301 596 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:40 +0200] "GET /PMA/index.php HTTP/1.1" 301 596 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:40 +0200] "GET /PMA2/index.php HTTP/1.1" 301 598 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:40 +0200] "GET /pmamy/index.php HTTP/1.1" 301 600 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:41 +0200] "GET /pmamy2/index.php HTTP/1.1" 301 602 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:41 +0200] "GET /mysql/index.php HTTP/1.1" 301 600 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:41 +0200] "GET /admin/index.php HTTP/1.1" 301 600 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:42 +0200] "GET /db/index.php HTTP/1.1" 301 594 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:42 +0200] "GET /dbadmin/index.php HTTP/1.1" 301 604 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:43 +0200] "GET /web/phpMyAdmin/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:43 +0200] "GET /admin/pma/index.php HTTP/1.1" 301 608 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:44 +0200] "GET /admin/PMA/index.php HTTP/1.1" 301 608 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:44 +0200] "GET /admin/mysql/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:45 +0200] "GET /admin/mysql2/index.php HTTP/1.1" 301 614 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:45 +0200] "GET /admin/phpmyadmin/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:45 +0200] "GET /admin/phpMyAdmin/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:46 +0200] "GET /admin/phpmyadmin2/index.php HTTP/1.1" 301 624 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:46 +0200] "GET /mysqladmin/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:46 +0200] "GET /mysql-admin/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:47 +0200] "GET /mysql_admin/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:47 +0200] "GET /phpadmin/index.php HTTP/1.1" 301 606 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:48 +0200] "GET /phpAdmin/index.php HTTP/1.1" 301 606 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:48 +0200] "GET /phpmyadmin0/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:49 +0200] "GET /phpmyadmin1/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:49 +0200] "GET /phpmyadmin2/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:50 +0200] "GET /phpMyAdmin-4.4.0/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:50 +0200] "GET /phpMyAdmin4.8.5/index.php HTTP/1.1" 301 620 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:50 +0200] "GET /myadmin/index.php HTTP/1.1" 301 604 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:51 +0200] "GET /myadmin2/index.php HTTP/1.1" 301 606 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:53 +0200] "GET /xampp/phpmyadmin/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:53 +0200] "GET /phpMyadmin_bak/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:53 +0200] "GET /www/phpMyAdmin/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:54 +0200] "GET /tools/phpMyAdmin/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:54 +0200] "GET /phpmyadmin-old/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:54 +0200] "GET /phpMyAdminold/index.php HTTP/1.1" 301 616 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:55 +0200] "GET /phpMyAdmin.old/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:55 +0200] "GET /pma-old/index.php HTTP/1.1" 301 604 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:56 +0200] "GET /claroline/phpMyAdmin/index.php HTTP/1.1" 301 630 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:56 +0200] "GET /typo3/phpmyadmin/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:57 +0200] "GET /phpma/index.php HTTP/1.1" 301 600 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:57 +0200] "GET /phpmyadmin/phpmyadmin/index.php HTTP/1.1" 301 632 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:58 +0200] "GET /phpMyAdmin/phpMyAdmin/index.php HTTP/1.1" 301 632 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:58 +0200] "GET /phpMyAbmin/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:58 +0200] "GET /phpMyAdmin__/index.php HTTP/1.1" 301 614 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:56:59 +0200] "GET /phpMyAdmin+++---/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:01 +0200] "GET /v/index.php HTTP/1.1" 301 592 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:01 +0200] "GET /phpmyadm1n/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:02 +0200] "GET /phpMyAdm1n/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:02 +0200] "GET /shaAdmin/index.php HTTP/1.1" 301 606 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:02 +0200] "GET /phpMyadmi/index.php HTTP/1.1" 301 608 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:03 +0200] "GET /phpMyAdmion/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:03 +0200] "GET /s/index.php HTTP/1.1" 301 592 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:04 +0200] "GET /MyAdmin/index.php HTTP/1.1" 301 604 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:04 +0200] "GET /phpMyAdmin1/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:05 +0200] "GET /phpMyAdmin123/index.php HTTP/1.1" 301 616 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:05 +0200] "GET /pwd/index.php HTTP/1.1" 301 596 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:06 +0200] "GET /phpMyAdmina/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:06 +0200] "GET /phpMydmin/index.php HTTP/1.1" 301 608 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:06 +0200] "GET /phpMyAdmins/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:07 +0200] "GET /phpMyAdmin._/index.php HTTP/1.1" 301 614 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:07 +0200] "GET /phpMyAdmin._2/index.php HTTP/1.1" 301 616 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:08 +0200] "GET /phpmyadmin2222/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:08 +0200] "GET /phpmyadmin3333/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:09 +0200] "GET /php2MyAdmin/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:09 +0200] "GET /phpiMyAdmin/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:10 +0200] "GET /phpNyAdmin/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:11 +0200] "GET /1/index.php HTTP/1.1" 301 592 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:12 +0200] "GET /download/index.php HTTP/1.1" 301 606 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:12 +0200] "GET /phpMyAdmin_111/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:13 +0200] "GET /phpmadmin/index.php HTTP/1.1" 301 608 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:13 +0200] "GET /321/index.php HTTP/1.1" 301 596 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:14 +0200] "GET /123131/index.php HTTP/1.1" 301 602 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:14 +0200] "GET /phpMyAdminn/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:14 +0200] "GET /phpMyAdminhf/index.php HTTP/1.1" 301 614 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:15 +0200] "GET /sbb/index.php HTTP/1.1" 301 596 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:15 +0200] "GET /WWW/phpMyAdmin/index.php HTTP/1.1" 301 618 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:15 +0200] "GET /phpMyAdmln/index.php HTTP/1.1" 301 610 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:16 +0200] "GET /phpMyAdmin_ai/index.php HTTP/1.1" 301 616 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:16 +0200] "GET /program/index.php HTTP/1.1" 301 604 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:17 +0200] "GET /shopdb/index.php HTTP/1.1" 301 602 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:17 +0200] "GET /phppma/index.php HTTP/1.1" 301 602 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:18 +0200] "GET /phpmy/index.php HTTP/1.1" 301 600 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:18 +0200] "GET /mysql/admin/index.php HTTP/1.1" 301 612 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:18 +0200] "GET /mysql/dbadmin/index.php HTTP/1.1" 301 616 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:19 +0200] "GET /mysql/sqlmanager/index.php HTTP/1.1" 301 622 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:19 +0200] "GET /mysql/mysqlmanager/index.php HTTP/1.1" 301 626 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:19 +0200] "GET /wp-content/plugins/portable-phpmyadmin/wp-pma-mod/index.php HTTP/1.1" 301 687 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:20 +0200] "GET /sqladmin/index.php HTTP/1.1" 301 605 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:21 +0200] "GET /sql/index.php HTTP/1.1" 301 595 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:21 +0200] "GET /SQL/index.php HTTP/1.1" 301 595 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:22 +0200] "GET /websql/index.php HTTP/1.1" 301 601 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:22 +0200] "GET /MySQLAdmin/index.php HTTP/1.1" 301 609 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)"
140.246.120.3 - - [14/Oct/2019:08:57:22 +0200] "GET /manager/html HTTP/1.1" 301 593 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0"
216.244.66.230 - - [14/Oct/2019:09:02:24 +0200] "GET /robots.txt HTTP/1.1" 301 529 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
216.244.66.230 - - [14/Oct/2019:09:02:24 +0200] "GET /robots.txt HTTP/1.1" 404 19912 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
216.244.66.230 - - [14/Oct/2019:09:27:59 +0200] "GET /index HTTP/1.1" 404 19912 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
37.134.202.38 - - [14/Oct/2019:09:30:02 +0200] "GET / HTTP/1.1" 200 13878 "-" "python-requests/2.12.4"
37.134.202.38 - - [14/Oct/2019:09:30:03 +0200] "\n" 400 3245 "-" "-"
37.134.202.38 - - [14/Oct/2019:09:30:03 +0200] "\n" 400 3245 "-" "-"
157.55.39.171 - - [14/Oct/2019:09:46:15 +0200] "GET /robots.txt HTTP/1.1" 301 600 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.117 - - [14/Oct/2019:09:46:17 +0200] "GET / HTTP/1.1" 301 580 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
85.97.48.88 - - [14/Oct/2019:10:00:10 +0200] "GET / HTTP/1.1" 301 515 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
